Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
T Toro,OTHER_OUTDOOR,19-06-2023,16:04:31,00:43:45,0.14,69,0.2,2.8,303:49,21:06,3,,,,,,,,,,,130.0,40.0,200,55,44,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:33:32,73,0.0,00:00,,,,143.50,,,
,00:33:33,73,0.0,00:00,,,,143.50,,,
,00:33:34,73,0.0,00:00,,,,143.50,,,
,00:33:35,73,0.0,00:00,,,,143.50,,,
,00:33:36,74,0.0,00:00,,,,143.50,,,
,00:33:37,73,0.0,00:00,,,,143.50,,,
,00:33:38,73,0.0,00:00,,,,143.50,,,
,00:33:39,72,0.0,00:00,,,,143.50,,,
,00:33:40,72,0.0,00:00,,,,143.50,,,
,00:33:41,72,0.0,00:00,,,,143.50,,,
,00:33:42,73,0.0,00:00,,,,143.50,,,
,00:33:43,73,0.0,00:00,,,,143.50,,,
,00:33:44,73,0.0,00:00,,,,143.50,,,
,00:33:45,72,0.0,00:00,,,,143.50,,,
,00:33:46,71,0.0,00:00,,,,143.50,,,
,00:33:47,71,0.0,00:00,,,,143.60,,,
,00:33:48,70,0.0,00:00,,,,143.60,,,
,00:33:49,70,0.0,00:00,,,,143.60,,,
,00:33:50,71,0.0,00:00,,,,143.60,,,
,00:33:51,70,0.0,00:00,,,,143.60,,,
,00:33:52,70,0.0,00:00,,,,143.60,,,
,00:33:53,69,0.0,00:00,,,,143.60,,,
,00:33:54,69,0.0,00:00,,,,143.60,,,
,00:33:55,69,0.0,00:00,,,,143.60,,,
,00:33:56,68,0.0,00:00,,,,143.60,,,
,00:33:57,69,0.0,00:00,,,,143.60,,,
,00:33:58,69,0.0,00:00,,,,143.60,,,
,00:33:59,69,0.0,00:00,,,,143.60,,,
,00:34:00,69,0.0,00:00,,,,143.60,,,
,00:34:01,69,0.0,00:00,,,,143.60,,,
,00:34:02,69,0.0,00:00,,,,143.60,,,
,00:34:03,70,0.0,00:00,,,,143.60,,,
,00:34:04,71,0.0,00:00,,,,143.60,,,
,00:34:05,72,0.0,00:00,,,,143.60,,,
,00:34:06,72,0.0,00:00,,,,143.60,,,
,00:34:07,73,0.0,00:00,,,,143.60,,,
,00:34:08,73,0.0,00:00,,,,143.60,,,
,00:34:09,74,0.0,00:00,,,,143.60,,,
,00:34:10,75,0.0,00:00,,,,143.60,,,
,00:34:11,75,0.0,00:00,,,,143.60,,,
,00:34:12,76,0.0,00:00,,,,143.60,,,
,00:34:13,74,0.0,00:00,,,,143.60,,,
,00:34:14,73,0.0,00:00,,,,143.60,,,
,00:34:15,73,0.0,00:00,,,,143.60,,,
,00:34:16,73,0.0,00:00,,,,143.60,,,
,00:34:17,74,0.0,00:00,,,,143.60,,,
,00:34:18,74,0.0,00:00,,,,143.60,,,
,00:34:19,74,0.0,00:00,,,,143.60,,,
,00:34:20,74,0.0,00:00,,,,143.60,,,
,00:34:21,73,0.0,00:00,,,,143.60,,,
,00:34:22,72,0.0,00:00,,,,143.60,,,
,00:34:23,71,0.0,00:00,,,,143.60,,,
,00:34:24,70,0.0,00:00,,,,143.60,,,
,00:34:25,69,0.0,00:00,,,,143.60,,,
,00:34:26,68,0.0,00:00,,,,143.60,,,
,00:34:27,67,0.0,00:00,,,,143.70,,,
,00:34:28,66,0.0,00:00,,,,143.70,,,
,00:34:29,66,0.0,00:00,,,,143.70,,,
,00:34:30,66,0.0,00:00,,,,143.70,,,
,00:34:31,67,0.0,00:00,,,,143.70,,,
,00:34:32,67,0.0,00:00,,,,143.70,,,
,00:34:33,67,0.0,00:00,,,,143.70,,,
,00:34:34,66,0.0,00:00,,,,143.70,,,
,00:34:35,66,0.0,00:00,,,,143.70,,,
,00:34:36,66,0.0,00:00,,,,143.70,,,
,00:34:37,67,0.0,00:00,,,,143.70,,,
,00:34:38,67,0.0,00:00,,,,143.70,,,
,00:34:39,67,0.0,00:00,,,,143.70,,,
,00:34:40,67,0.0,00:00,,,,143.70,,,
,00:34:41,68,0.0,00:00,,,,143.70,,,
,00:34:42,68,0.0,00:00,,,,143.70,,,
,00:34:43,69,0.0,00:00,,,,143.70,,,
,00:34:44,70,0.0,00:00,,,,143.70,,,
,00:34:45,71,0.0,00:00,,,,143.70,,,
,00:34:46,72,0.0,00:00,,,,143.70,,,
,00:34:47,74,0.0,00:00,,,,143.70,,,
,00:34:48,76,0.0,00:00,,,,143.70,,,
,00:34:49,77,0.0,00:00,,,,143.70,,,
,00:34:50,79,0.0,00:00,,,,143.70,,,
,00:34:51,81,0.0,00:00,,,,143.70,,,
,00:34:52,82,0.0,00:00,,,,143.70,,,
,00:34:53,83,0.0,00:00,,,,143.70,,,
,00:34:54,84,0.0,00:00,,,,143.70,,,
,00:34:55,83,0.0,00:00,,,,143.70,,,
,00:34:56,82,0.0,00:00,,,,143.70,,,
,00:34:57,80,0.0,00:00,,,,143.70,,,
,00:34:58,79,0.0,00:00,,,,143.70,,,
,00:34:59,78,0.0,00:00,,,,143.70,,,
,00:35:00,78,0.0,00:00,,,,143.70,,,
,00:35:01,77,0.0,00:00,,,,143.70,,,
,00:35:02,77,0.0,00:00,,,,143.70,,,
,00:35:03,75,0.0,00:00,,,,143.70,,,
,00:35:04,74,0.0,00:00,,,,143.70,,,
,00:35:05,73,0.0,00:00,,,,143.70,,,
,00:35:06,72,0.0,00:00,,,,143.70,,,
,00:35:07,72,0.0,00:00,,,,143.70,,,
,00:35:08,72,0.0,00:00,,,,143.70,,,
,00:35:09,71,0.0,00:00,,,,143.70,,,
,00:35:10,71,0.0,00:00,,,,143.70,,,
,00:35:11,70,0.0,00:00,,,,143.70,,,
,00:35:12,70,0.0,00:00,,,,143.70,,,
,00:35:13,69,0.0,00:00,,,,143.70,,,
,00:35:14,69,0.0,00:00,,,,143.70,,,
,00:35:15,68,0.0,00:00,,,,143.70,,,
,00:35:16,68,0.0,00:00,,,,143.70,,,
,00:35:17,68,0.0,00:00,,,,143.70,,,
,00:35:18,67,0.0,00:00,,,,143.70,,,
,00:35:19,67,0.0,00:00,,,,143.70,,,
,00:35:20,66,0.0,00:00,,,,143.70,,,
,00:35:21,66,0.0,00:00,,,,143.70,,,
,00:35:22,66,0.0,00:00,,,,143.70,,,
,00:35:23,66,0.0,00:00,,,,143.70,,,
,00:35:24,66,0.0,00:00,,,,143.70,,,
,00:35:25,65,0.0,00:00,,,,143.70,,,
,00:35:26,65,0.0,00:00,,,,143.70,,,
,00:35:27,65,0.0,00:00,,,,143.70,,,
,00:35:28,66,0.0,00:00,,,,143.70,,,
,00:35:29,66,0.0,00:00,,,,143.70,,,
,00:35:30,67,0.0,00:00,,,,143.70,,,
,00:35:31,68,0.0,00:00,,,,143.70,,,
,00:35:32,69,0.0,00:00,,,,143.70,,,
,00:35:33,70,0.0,00:00,,,,143.70,,,
,00:35:34,71,0.0,00:00,,,,143.70,,,
,00:35:35,71,0.0,00:00,,,,143.70,,,
,00:35:36,71,0.0,00:00,,,,143.70,,,
,00:35:37,72,0.0,00:00,,,,143.70,,,
,00:35:38,72,0.0,00:00,,,,143.70,,,
,00:35:39,72,0.0,00:00,,,,143.70,,,
,00:35:40,72,0.0,00:00,,,,143.70,,,
,00:35:41,73,0.0,00:00,,,,143.70,,,
,00:35:42,73,0.0,00:00,,,,143.70,,,
,00:35:43,73,0.0,00:00,,,,143.70,,,
,00:35:44,74,0.0,00:00,,,,143.70,,,
,00:35:45,74,0.0,00:00,,,,143.70,,,
,00:35:46,75,0.0,00:00,,,,143.70,,,
,00:35:47,75,0.0,00:00,,,,143.70,,,
,00:35:48,75,0.0,00:00,,,,143.70,,,
,00:35:49,74,0.0,00:00,,,,143.70,,,
,00:35:50,74,0.0,00:00,,,,143.70,,,
,00:35:51,74,0.0,00:00,,,,143.70,,,
,00:35:52,75,0.0,00:00,,,,143.70,,,
,00:35:53,76,0.0,00:00,,,,143.70,,,
,00:35:54,78,0.0,00:00,,,,143.70,,,
,00:35:55,78,0.0,00:00,,,,143.70,,,
,00:35:56,78,0.0,00:00,,,,143.70,,,
,00:35:57,77,0.0,00:00,,,,143.70,,,
,00:35:58,76,0.0,00:00,,,,143.70,,,
,00:35:59,75,0.0,00:00,,,,143.70,,,
,00:36:00,74,0.0,00:00,,,,143.70,,,
,00:36:01,73,0.0,00:00,,,,143.70,,,
,00:36:02,73,0.0,00:00,,,,143.70,,,
,00:36:03,73,0.0,00:00,,,,143.70,,,
,00:36:04,73,0.0,00:00,,,,143.70,,,
,00:36:05,73,0.0,00:00,,,,143.70,,,
,00:36:06,73,0.0,00:00,,,,143.70,,,
,00:36:07,73,0.0,00:00,,,,143.70,,,
,00:36:08,73,0.0,00:00,,,,143.70,,,
,00:36:09,74,0.0,00:00,,,,143.70,,,
,00:36:10,74,0.0,00:00,,,,143.70,,,
,00:36:11,75,0.0,00:00,,,,143.70,,,
,00:36:12,76,0.0,00:00,,,,143.70,,,
,00:36:13,77,0.0,00:00,,,,143.80,,,
,00:36:14,77,0.0,00:00,,,,143.80,,,
,00:36:15,76,0.0,00:00,,,,143.80,,,
,00:36:16,75,0.0,00:00,,,,143.80,,,
,00:36:17,74,0.0,00:00,,,,143.80,,,
,00:36:18,73,0.0,00:00,,,,143.80,,,
,00:36:19,72,0.0,00:00,,,,143.80,,,
,00:36:20,72,0.0,00:00,,,,143.80,,,
,00:36:21,72,0.0,00:00,,,,143.80,,,
,00:36:22,73,0.0,00:00,,,,143.80,,,
,00:36:23,74,0.0,00:00,,,,143.80,,,
,00:36:24,75,0.0,00:00,,,,143.80,,,
,00:36:25,74,0.0,00:00,,,,143.80,,,
,00:36:26,74,0.0,00:00,,,,143.80,,,
,00:36:27,74,0.0,00:00,,,,143.80,,,
,00:36:28,73,0.0,00:00,,,,143.80,,,
,00:36:29,73,0.0,00:00,,,,143.80,,,
,00:36:30,74,0.0,00:00,,,,143.80,,,
,00:36:31,74,0.0,00:00,,,,143.80,,,
,00:36:32,75,0.0,00:00,,,,143.80,,,
,00:36:33,75,0.0,00:00,,,,143.90,,,
,00:36:34,75,0.0,00:00,,,,143.90,,,
,00:36:35,75,0.0,00:00,,,,143.90,,,
,00:36:36,74,0.0,00:00,,,,143.90,,,
,00:36:37,74,0.0,00:00,,,,143.90,,,
,00:36:38,74,0.0,00:00,,,,143.90,,,
,00:36:39,74,0.0,00:00,,,,143.90,,,
,00:36:40,73,0.0,00:00,,,,143.90,,,
,00:36:41,73,0.0,00:00,,,,143.90,,,
,00:36:42,73,0.0,00:00,,,,143.90,,,
,00:36:43,72,0.0,00:00,,,,143.90,,,
,00:36:44,72,0.0,00:00,,,,143.90,,,
,00:36:45,71,0.0,00:00,,,,143.90,,,
,00:36:46,70,0.0,00:00,,,,143.90,,,
,00:36:47,71,0.0,00:00,,,,143.90,,,
,00:36:48,72,0.0,00:00,,,,143.90,,,
,00:36:49,74,0.0,00:00,,,,143.90,,,
,00:36:50,75,0.0,00:00,,,,143.90,,,
,00:36:51,76,0.0,00:00,,,,143.90,,,
,00:36:52,77,0.0,00:00,,,,143.90,,,
,00:36:53,77,0.0,00:00,,,,143.90,,,
,00:36:54,78,0.0,00:00,,,,143.90,,,
,00:36:55,79,0.0,00:00,,,,143.90,,,
,00:36:56,79,0.0,00:00,,,,143.90,,,
,00:36:57,79,0.0,00:00,,,,143.90,,,
,00:36:58,79,0.0,00:00,,,,143.90,,,
,00:36:59,79,0.0,00:00,,,,143.90,,,
,00:37:00,79,0.0,00:00,,,,143.90,,,
,00:37:01,78,0.0,00:00,,,,143.90,,,
,00:37:02,77,0.0,00:00,,,,143.90,,,
,00:37:03,75,0.0,00:00,,,,143.90,,,
,00:37:04,74,0.0,00:00,,,,143.90,,,
,00:37:05,72,0.0,00:00,,,,143.90,,,
,00:37:06,71,0.0,00:00,,,,143.90,,,
,00:37:07,69,0.0,00:00,,,,143.90,,,
,00:37:08,67,0.0,00:00,,,,143.90,,,
,00:37:09,67,0.0,00:00,,,,143.90,,,
,00:37:10,66,0.0,00:00,,,,143.90,,,
,00:37:11,67,0.0,00:00,,,,143.90,,,
,00:37:12,68,0.0,00:00,,,,143.90,,,
,00:37:13,67,0.0,00:00,,,,143.90,,,
,00:37:14,67,0.0,00:00,,,,143.90,,,
,00:37:15,66,0.0,00:00,,,,143.90,,,
,00:37:16,65,0.0,00:00,,,,143.90,,,
,00:37:17,65,0.0,00:00,,,,143.90,,,
,00:37:18,65,0.0,00:00,,,,143.90,,,
,00:37:19,66,0.0,00:00,,,,143.90,,,
,00:37:20,67,0.0,00:00,,,,143.90,,,
,00:37:21,69,0.0,00:00,,,,143.90,,,
,00:37:22,71,0.0,00:00,,,,143.90,,,
,00:37:23,71,0.0,00:00,,,,143.90,,,
,00:37:24,71,0.0,00:00,,,,143.90,,,
,00:37:25,71,0.0,00:00,,,,143.90,,,
,00:37:26,71,0.0,00:00,,,,143.90,,,
,00:37:27,71,0.0,00:00,,,,143.90,,,
,00:37:28,71,0.0,00:00,,,,143.90,,,
,00:37:29,72,0.0,00:00,,,,143.90,,,
,00:37:30,72,0.0,00:00,,,,143.90,,,
,00:37:31,71,0.0,00:00,,,,143.90,,,
,00:37:32,70,0.0,00:00,,,,143.90,,,
,00:37:33,69,0.0,00:00,,,,143.90,,,
,00:37:34,67,0.0,00:00,,,,143.90,,,
,00:37:35,68,0.0,00:00,,,,143.90,,,
,00:37:36,69,0.0,00:00,,,,143.90,,,
,00:37:37,69,0.0,00:00,,,,143.90,,,
,00:37:38,69,0.0,00:00,,,,143.90,,,
,00:37:39,69,0.0,00:00,,,,143.90,,,
,00:37:40,69,0.0,00:00,,,,143.90,,,
,00:37:41,68,0.0,00:00,,,,143.90,,,
,00:37:42,68,0.0,00:00,,,,143.90,,,
,00:37:43,67,0.0,00:00,,,,143.90,,,
,00:37:44,67,0.0,00:00,,,,143.90,,,
,00:37:45,68,0.0,00:00,,,,143.90,,,
,00:37:46,69,0.0,00:00,,,,143.90,,,
,00:37:47,69,0.0,00:00,,,,143.90,,,
,00:37:48,70,0.0,00:00,,,,143.90,,,
,00:37:49,69,0.0,00:00,,,,143.90,,,
,00:37:50,69,0.0,00:00,,,,143.90,,,
,00:37:51,69,0.0,00:00,,,,143.90,,,
,00:37:52,69,0.0,00:00,,,,143.90,,,
,00:37:53,69,0.0,00:00,,,,143.90,,,
,00:37:54,68,0.0,00:00,,,,143.90,,,
,00:37:55,68,0.0,00:00,,,,143.90,,,
,00:37:56,68,0.0,00:00,,,,143.90,,,
,00:37:57,68,0.0,00:00,,,,143.90,,,
,00:37:58,68,0.0,00:00,,,,143.90,,,
,00:37:59,68,0.0,00:00,,,,143.90,,,
,00:38:00,68,0.0,00:00,,,,143.90,,,
,00:38:01,69,0.0,00:00,,,,143.90,,,
,00:38:02,69,0.0,00:00,,,,143.90,,,
,00:38:03,69,0.0,00:00,,,,143.90,,,
,00:38:04,69,0.0,00:00,,,,143.90,,,
,00:38:05,69,0.0,00:00,,,,143.90,,,
,00:38:06,69,0.0,00:00,,,,143.90,,,
,00:38:07,68,0.0,00:00,,,,143.90,,,
,00:38:08,68,0.0,00:00,,,,143.90,,,
,00:38:09,67,0.0,00:00,,,,143.90,,,
,00:38:10,67,0.0,00:00,,,,143.90,,,
,00:38:11,66,0.0,00:00,,,,143.90,,,
,00:38:12,66,0.0,00:00,,,,143.90,,,
,00:38:13,66,0.0,00:00,,,,144.00,,,
,00:38:14,66,0.0,00:00,,,,144.00,,,
,00:38:15,66,0.0,00:00,,,,144.00,,,
,00:38:16,66,0.0,00:00,,,,144.00,,,
,00:38:17,66,0.0,00:00,,,,144.00,,,
,00:38:18,66,0.0,00:00,,,,144.00,,,
,00:38:19,66,0.0,00:00,,,,144.00,,,
,00:38:20,67,0.0,00:00,,,,144.00,,,
,00:38:21,67,0.0,00:00,,,,144.00,,,
,00:38:22,68,0.0,00:00,,,,144.00,,,
,00:38:23,68,0.0,00:00,,,,144.00,,,
,00:38:24,68,0.0,00:00,,,,144.00,,,
,00:38:25,67,0.0,00:00,,,,144.00,,,
,00:38:26,66,0.0,00:00,,,,144.00,,,
,00:38:27,66,0.0,00:00,,,,144.00,,,
,00:38:28,65,0.0,00:00,,,,144.00,,,
,00:38:29,64,0.0,00:00,,,,144.00,,,
,00:38:30,64,0.0,00:00,,,,144.00,,,
,00:38:31,63,0.0,00:00,,,,144.00,,,
,00:38:32,62,0.0,00:00,,,,144.00,,,
,00:38:33,62,0.0,00:00,,,,144.00,,,
,00:38:34,61,0.0,00:00,,,,144.00,,,
,00:38:35,62,0.0,00:00,,,,144.00,,,
,00:38:36,62,0.0,00:00,,,,144.00,,,
,00:38:37,62,0.0,00:00,,,,144.00,,,
,00:38:38,62,0.0,00:00,,,,144.00,,,
,00:38:39,62,0.0,00:00,,,,144.00,,,
,00:38:40,63,0.0,00:00,,,,144.00,,,
,00:38:41,63,0.0,00:00,,,,144.00,,,
,00:38:42,64,0.0,00:00,,,,144.00,,,
,00:38:43,64,0.0,00:00,,,,144.00,,,
,00:38:44,65,0.0,00:00,,,,144.00,,,
,00:38:45,65,0.0,00:00,,,,144.00,,,
,00:38:46,65,0.0,00:00,,,,144.00,,,
,00:38:47,65,0.0,00:00,,,,144.00,,,
,00:38:48,65,0.0,00:00,,,,144.00,,,
,00:38:49,65,0.0,00:00,,,,144.00,,,
,00:38:50,65,0.0,00:00,,,,144.00,,,
,00:38:51,65,0.0,00:00,,,,144.00,,,
,00:38:52,65,0.0,00:00,,,,144.00,,,
,00:38:53,65,0.0,00:00,,,,144.00,,,
,00:38:54,65,0.0,00:00,,,,144.00,,,
,00:38:55,65,0.0,00:00,,,,144.00,,,
,00:38:56,64,0.0,00:00,,,,144.00,,,
,00:38:57,64,0.0,00:00,,,,144.00,,,
,00:38:58,63,0.0,00:00,,,,144.00,,,
,00:38:59,62,0.0,00:00,,,,144.00,,,
,00:39:00,62,0.0,00:00,,,,144.00,,,
,00:39:01,62,0.0,00:00,,,,144.00,,,
,00:39:02,62,0.0,00:00,,,,144.00,,,
,00:39:03,63,0.0,00:00,,,,144.00,,,
,00:39:04,63,0.0,00:00,,,,144.00,,,
,00:39:05,64,0.0,00:00,,,,144.00,,,
,00:39:06,64,0.0,00:00,,,,144.00,,,
,00:39:07,65,0.0,00:00,,,,144.00,,,
,00:39:08,66,0.0,00:00,,,,144.00,,,
,00:39:09,67,0.0,00:00,,,,144.00,,,
,00:39:10,67,0.0,00:00,,,,144.00,,,
,00:39:11,67,0.0,00:00,,,,144.00,,,
,00:39:12,67,0.0,00:00,,,,144.00,,,
,00:39:13,67,0.0,00:00,,,,144.00,,,
,00:39:14,67,0.0,00:00,,,,144.00,,,
,00:39:15,67,0.0,00:00,,,,144.00,,,
,00:39:16,67,0.0,00:00,,,,144.00,,,
,00:39:17,68,0.0,00:00,,,,144.00,,,
,00:39:18,68,0.0,00:00,,,,144.00,,,
,00:39:19,69,0.0,00:00,,,,144.00,,,
,00:39:20,69,0.0,00:00,,,,144.00,,,
,00:39:21,70,0.0,00:00,,,,144.00,,,
,00:39:22,71,0.0,00:00,,,,144.00,,,
,00:39:23,71,0.0,00:00,,,,144.00,,,
,00:39:24,71,0.0,00:00,,,,144.00,,,
,00:39:25,71,0.0,00:00,,,,144.00,,,
,00:39:26,71,0.0,00:00,,,,144.00,,,
,00:39:27,71,0.0,00:00,,,,144.00,,,
,00:39:28,71,0.0,00:00,,,,144.00,,,
,00:39:29,71,0.0,00:00,,,,144.00,,,
,00:39:30,71,0.0,00:00,,,,144.00,,,
,00:39:31,70,0.0,00:00,,,,144.00,,,
,00:39:32,70,0.0,00:00,,,,144.00,,,
,00:39:33,69,0.0,00:00,,,,144.00,,,
,00:39:34,69,0.0,00:00,,,,144.00,,,
,00:39:35,68,0.0,00:00,,,,144.00,,,
,00:39:36,68,0.0,00:00,,,,144.00,,,
,00:39:37,67,0.0,00:00,,,,144.00,,,
,00:39:38,66,0.0,00:00,,,,144.00,,,
,00:39:39,65,0.0,00:00,,,,144.00,,,
,00:39:40,65,0.0,00:00,,,,144.00,,,
,00:39:41,64,0.0,00:00,,,,144.00,,,
,00:39:42,63,0.0,00:00,,,,144.00,,,
,00:39:43,63,0.0,00:00,,,,144.00,,,
,00:39:44,63,0.0,00:00,,,,144.00,,,
,00:39:45,62,0.0,00:00,,,,144.00,,,
,00:39:46,62,0.0,00:00,,,,144.00,,,
,00:39:47,62,0.0,00:00,,,,144.00,,,
,00:39:48,63,0.0,00:00,,,,144.00,,,
,00:39:49,63,0.0,00:00,,,,144.00,,,
,00:39:50,64,0.0,00:00,,,,144.00,,,
,00:39:51,64,0.0,00:00,,,,144.00,,,
,00:39:52,65,0.0,00:00,,,,144.00,,,
,00:39:53,65,0.0,00:00,,,,144.00,,,
,00:39:54,64,0.0,00:00,,,,144.00,,,
,00:39:55,63,0.0,00:00,,,,144.00,,,
,00:39:56,63,0.0,00:00,,,,144.00,,,
,00:39:57,62,0.0,00:00,,,,144.00,,,
,00:39:58,62,0.0,00:00,,,,144.00,,,
,00:39:59,62,0.0,00:00,,,,144.00,,,
,00:40:00,62,0.0,00:00,,,,144.00,,,
,00:40:01,62,0.0,00:00,,,,144.00,,,
,00:40:02,63,0.0,00:00,,,,144.00,,,
,00:40:03,63,0.0,00:00,,,,144.00,,,
,00:40:04,63,0.0,00:00,,,,144.00,,,
,00:40:05,63,0.0,00:00,,,,144.00,,,
,00:40:06,62,0.0,00:00,,,,144.00,,,
,00:40:07,62,0.0,00:00,,,,144.00,,,
,00:40:08,62,0.0,00:00,,,,144.00,,,
,00:40:09,63,0.0,00:00,,,,144.00,,,
,00:40:10,63,0.0,00:00,,,,144.00,,,
,00:40:11,64,0.0,00:00,,,,144.00,,,
,00:40:12,64,0.0,00:00,,,,144.00,,,
,00:40:13,64,0.0,00:00,,,,144.00,,,
,00:40:14,64,0.0,00:00,,,,144.00,,,
,00:40:15,64,0.0,00:00,,,,144.00,,,
,00:40:16,64,0.0,00:00,,,,144.00,,,
,00:40:17,64,0.0,00:00,,,,144.00,,,
,00:40:18,64,0.0,00:00,,,,144.00,,,
,00:40:19,65,0.0,00:00,,,,144.00,,,
,00:40:20,65,0.0,00:00,,,,144.00,,,
,00:40:21,66,0.0,00:00,,,,144.00,,,
,00:40:22,67,0.0,00:00,,,,144.00,,,
,00:40:23,67,0.0,00:00,,,,144.00,,,
,00:40:24,68,0.0,00:00,,,,144.00,,,
,00:40:25,68,0.0,00:00,,,,144.00,,,
,00:40:26,68,0.0,00:00,,,,144.00,,,
,00:40:27,67,0.0,00:00,,,,144.00,,,
,00:40:28,67,0.0,00:00,,,,144.00,,,
,00:40:29,67,0.0,00:00,,,,144.00,,,
,00:40:30,67,0.0,00:00,,,,144.00,,,
,00:40:31,66,0.0,00:00,,,,144.00,,,
,00:40:32,65,0.0,00:00,,,,144.00,,,
,00:40:33,64,0.0,00:00,,,,144.00,,,
,00:40:34,64,0.0,00:00,,,,144.00,,,
,00:40:35,62,0.0,00:00,,,,144.00,,,
,00:40:36,62,0.0,00:00,,,,144.00,,,
,00:40:37,61,0.0,00:00,,,,144.00,,,
,00:40:38,60,0.0,00:00,,,,144.00,,,
,00:40:39,60,0.0,00:00,,,,144.00,,,
,00:40:40,59,0.0,00:00,,,,144.00,,,
,00:40:41,59,0.0,00:00,,,,144.00,,,
,00:40:42,59,0.0,00:00,,,,144.00,,,
,00:40:43,59,0.0,00:00,,,,144.00,,,
,00:40:44,59,0.0,00:00,,,,144.00,,,
,00:40:45,59,0.0,00:00,,,,144.00,,,
,00:40:46,59,0.0,00:00,,,,144.00,,,
,00:40:47,60,0.0,00:00,,,,144.00,,,
,00:40:48,60,0.0,00:00,,,,144.00,,,
,00:40:49,60,0.0,00:00,,,,144.00,,,
,00:40:50,60,0.0,00:00,,,,144.00,,,
,00:40:51,60,0.0,00:00,,,,144.00,,,
,00:40:52,60,0.0,00:00,,,,144.00,,,
,00:40:53,61,0.0,00:00,,,,144.00,,,
,00:40:54,61,0.0,00:00,,,,144.00,,,
,00:40:55,63,0.0,00:00,,,,144.00,,,
,00:40:56,64,0.0,00:00,,,,144.00,,,
,00:40:57,64,0.0,00:00,,,,144.00,,,
,00:40:58,64,0.0,00:00,,,,144.00,,,
,00:40:59,64,0.0,00:00,,,,144.00,,,
,00:41:00,64,0.0,00:00,,,,144.00,,,
,00:41:01,64,0.0,00:00,,,,144.00,,,
,00:41:02,64,0.0,00:00,,,,144.00,,,
,00:41:03,64,0.0,00:00,,,,144.00,,,
,00:41:04,64,0.0,00:00,,,,144.00,,,
,00:41:05,64,0.0,00:00,,,,144.00,,,
,00:41:06,64,0.0,00:00,,,,144.00,,,
,00:41:07,64,0.0,00:00,,,,144.00,,,
,00:41:08,64,0.0,00:00,,,,144.00,,,
,00:41:09,64,0.0,00:00,,,,144.00,,,
,00:41:10,64,0.0,00:00,,,,144.00,,,
,00:41:11,64,0.0,00:00,,,,144.00,,,
,00:41:12,64,0.0,00:00,,,,144.00,,,
,00:41:13,64,0.0,00:00,,,,144.00,,,
,00:41:14,64,0.0,00:00,,,,144.00,,,
,00:41:15,64,0.0,00:00,,,,144.00,,,
,00:41:16,64,0.0,00:00,,,,144.00,,,
,00:41:17,64,0.0,00:00,,,,144.00,,,
,00:41:18,63,0.0,00:00,,,,144.00,,,
,00:41:19,63,0.0,00:00,,,,144.00,,,
,00:41:20,62,0.0,00:00,,,,144.00,,,
,00:41:21,62,0.0,00:00,,,,144.00,,,
,00:41:22,61,0.0,00:00,,,,144.00,,,
,00:41:23,61,0.0,00:00,,,,144.00,,,
,00:41:24,60,0.0,00:00,,,,144.00,,,
,00:41:25,60,0.0,00:00,,,,144.00,,,
,00:41:26,60,0.0,00:00,,,,144.00,,,
,00:41:27,60,0.0,00:00,,,,144.00,,,
,00:41:28,60,0.0,00:00,,,,144.00,,,
,00:41:29,60,0.0,00:00,,,,144.00,,,
,00:41:30,60,0.0,00:00,,,,144.00,,,
,00:41:31,60,0.0,00:00,,,,144.00,,,
,00:41:32,60,0.0,00:00,,,,144.00,,,
,00:41:33,59,0.0,00:00,,,,144.00,,,
,00:41:34,59,0.0,00:00,,,,144.00,,,
,00:41:35,59,0.0,00:00,,,,144.00,,,
,00:41:36,58,0.0,00:00,,,,144.00,,,
,00:41:37,58,0.0,00:00,,,,144.00,,,
,00:41:38,58,0.0,00:00,,,,144.00,,,
,00:41:39,59,0.0,00:00,,,,144.00,,,
,00:41:40,59,0.0,00:00,,,,144.00,,,
,00:41:41,60,0.0,00:00,,,,144.00,,,
,00:41:42,60,0.0,00:00,,,,144.00,,,
,00:41:43,61,0.0,00:00,,,,144.00,,,
,00:41:44,61,0.0,00:00,,,,144.00,,,
,00:41:45,61,0.0,00:00,,,,144.00,,,
,00:41:46,61,0.0,00:00,,,,144.00,,,
,00:41:47,62,0.0,00:00,,,,144.00,,,
,00:41:48,62,0.0,00:00,,,,144.00,,,
,00:41:49,62,0.0,00:00,,,,144.00,,,
,00:41:50,63,0.0,00:00,,,,144.00,,,
,00:41:51,64,0.0,00:00,,,,144.00,,,
,00:41:52,64,0.0,00:00,,,,144.00,,,
,00:41:53,64,0.0,00:00,,,,144.00,,,
,00:41:54,63,0.0,00:00,,,,144.00,,,
,00:41:55,63,0.0,00:00,,,,144.00,,,
,00:41:56,63,0.0,00:00,,,,144.00,,,
,00:41:57,64,0.0,00:00,,,,144.00,,,
